INFO 2025-07-15 07:26:58,973 basehttp 82208 138031172408896 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-07-15 07:26:58,973 basehttp 82208 138031180801600 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-07-15 07:26:58,983 basehttp 82208 138031180801600 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:45,947 autoreload 82488 138438645395456 Watching for file changes with StatReloader
INFO 2025-07-15 07:29:51,498 basehttp 82488 138438551529024 "GET /admin/liveblog/liveblog/add/ HTTP/1.1" 200 13449
INFO 2025-07-15 07:29:51,528 basehttp 82488 138438551529024 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,533 basehttp 82488 138438472889920 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,541 basehttp 82488 138438472889920 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,583 basehttp 82488 138438456104512 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,583 basehttp 82488 138438464497216 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,586 basehttp 82488 138438472889920 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,586 basehttp 82488 138438439319104 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,586 basehttp 82488 138438551529024 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,589 basehttp 82488 138438447711808 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,590 basehttp 82488 138438456104512 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,597 basehttp 82488 138438464497216 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,599 basehttp 82488 138438439319104 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,602 basehttp 82488 138438447711808 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-07-15 07:29:51,625 basehttp 82488 138438551529024 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
